s,object_type
https://www.wikidata.org/wiki/Q1373064,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q13734262,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1374399,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q137501,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1375164,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1376520,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q137728,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1377456,http://example.com/ontology/World_Heritage
https://www.wikidata.org/wiki/Q1377634,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1378002,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q137834,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1378779,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1380559,http://example.com/ontology/World_Heritage
https://www.wikidata.org/wiki/Q1381516,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q138170,http://example.com/ontology/World_Heritage
https://www.wikidata.org/wiki/Q1383197,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1383405,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1383518,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1384850,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1385414,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1386621,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1386963,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q138908,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1389309,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1390044,http://example.com/ontology/World_Heritage
https://www.wikidata.org/wiki/Q1390360,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1391825,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q139206,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q139318,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1393304,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1393304,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1393332,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1393350,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1393382,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1393952,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1394288,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1394523,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1394625,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q139473,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1394759,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1395364,http://example.com/ontology/World_Heritage
https://www.wikidata.org/wiki/Q1395892,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1396264,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q139686,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1397260,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1397624,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1398802,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q139921,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1399674,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1399824,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1400212,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q140195,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1401968,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1403582,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1404089,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1404282,http://example.com/ontology/World_Heritage
https://www.wikidata.org/wiki/Q1405154,http://example.com/ontology/World_Heritage
https://www.wikidata.org/wiki/Q14056,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14058,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1407025,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1407028,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1407033,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1407071,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1407073,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1407261,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1407266,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1407274,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1407285,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1407296,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1407298,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1407304,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1407311,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1407318,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1407344,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1407353,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1407354,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1407567,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1407670,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1408056,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1408163,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1408909,http://example.com/ontology/World_Heritage
https://www.wikidata.org/wiki/Q1408968,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1409157,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1410317,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1410335,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1410336,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1410702,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1410793,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1410938,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1411047,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1411290,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1411854,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1412002,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1412464,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1413217,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1415856,http://example.com/ontology/World_Heritage
https://www.wikidata.org/wiki/Q1415871,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1415884,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1416197,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1416493,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1416985,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q141760,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q141760,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1417831,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1418267,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1418783,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1418954,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1419146,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1419214,http://example.com/ontology/World_Heritage
https://www.wikidata.org/wiki/Q1419539,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1419675,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1419675,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1419675,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1419675,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1419757,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q142,http://example.com/ontology/Country
https://www.wikidata.org/wiki/Q1420045,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1420737,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1421270,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1421315,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1421366,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1421391,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1421396,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1421460,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1421504,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1421579,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1422000,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1422235,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1422777,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1422898,http://example.com/ontology/World_Heritage
https://www.wikidata.org/wiki/Q1423005,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1423431,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1423470,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1424685,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1425162,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1425351,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1425594,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1426217,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1426242,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1426502,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1426967,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1426968,http://example.com/ontology/Hotel
https://www.wikidata.org/wiki/Q1427246,http://example.com/ontology/World_Heritage
https://www.wikidata.org/wiki/Q1427489,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1428044,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q142874,http://example.com/ontology/World_Heritage
https://www.wikidata.org/wiki/Q1429003,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1429003,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1429067,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1429567,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14300,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1430074,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1430127,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1430185,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q14302,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1430275,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1430318,http://example.com/ontology/Hotel
https://www.wikidata.org/wiki/Q143042,http://example.com/ontology/World_Heritage
https://www.wikidata.org/wiki/Q143046,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1430743,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1430828,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1430913,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1430989,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1431012,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1431071,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1431088,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1431259,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1431344,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1431431,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1431549,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1431579,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1431631,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1431708,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1431801,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1431928,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1431952,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14320138,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1432040,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1432144,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1432146,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1432360,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1432361,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1432517,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1432668,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1432702,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1432772,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1432818,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1433207,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1433251,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1433544,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1433612,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1433635,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1433794,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1434077,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1434077,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1434086,http://example.com/ontology/World_Heritage
https://www.wikidata.org/wiki/Q1434092,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1434726,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1434990,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q143529,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1436962,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1437062,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1437234,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1437400,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1437562,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1438450,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q143861,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1438648,http://example.com/ontology/World_Heritage
https://www.wikidata.org/wiki/Q1438703,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1438772,http://example.com/ontology/World_Heritage
https://www.wikidata.org/wiki/Q1439649,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1440171,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1440735,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1440735,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q144100,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1441255,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1442026,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1442774,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1443478,http://example.com/ontology/World_Heritage
https://www.wikidata.org/wiki/Q1444245,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1444585,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1445163,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14461,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q144629,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q144672,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14475767,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1448165,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q144825,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1449217,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1449217,http://example.com/ontology/World_Heritage
https://www.wikidata.org/wiki/Q144945,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1449747,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q145,http://example.com/ontology/Country
https://www.wikidata.org/wiki/Q1450866,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1451798,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1451968,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q14524097,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1452731,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q14530911,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1453235,http://example.com/ontology/World_Heritage
https://www.wikidata.org/wiki/Q1453306,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1453465,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q145361,http://example.com/ontology/Hotel
https://www.wikidata.org/wiki/Q1454021,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14540885,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14545643,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1455053,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1455092,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1455191,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1455887,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14559728,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1456003,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1457113,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1457510,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1457709,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1457875,http://example.com/ontology/Hotel
https://www.wikidata.org/wiki/Q14579154,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q14581490,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14581491,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1458330,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1458507,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1459835,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1459844,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q145986,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1459924,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1460090,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1460090,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14608065,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q14608800,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1461076,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1462175,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1462429,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14628963,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14628967,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14628971,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14628977,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14628981,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14628990,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14628998,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14628999,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14629000,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14629000,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14629001,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14629003,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14629007,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14629016,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14629030,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14629035,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14629043,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14629056,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14629063,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14629080,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14629084,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14629092,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14629128,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14629131,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14629139,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14629143,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14629144,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14629154,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14629163,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14629174,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14629184,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14636247,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1464499,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1464592,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1465938,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1466700,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1466913,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1466926,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1466941,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1467232,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1467835,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1467901,http://example.com/ontology/World_Heritage
https://www.wikidata.org/wiki/Q14679311,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q14680849,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q14681964,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14682015,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14682903,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14683143,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14683448,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14683461,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q14684405,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q14684660,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1468594,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14686208,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q14686620,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14687350,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14687486,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q14687768,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14688159,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q14688407,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1468874,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14688889,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14689283,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q14689712,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q14690,http://example.com/ontology/World_Heritage
https://www.wikidata.org/wiki/Q14690338,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14691658,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14692557,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14692640,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q14693042,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14693082,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14693338,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q14693496,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1469771,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1469988,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1470076,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1470276,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14704478,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14704814,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14704817,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14704819,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14704820,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14704936,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14704939,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q14704942,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14704988,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14705265,http://example.com/ontology/Hotel
https://www.wikidata.org/wiki/Q14705366,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q14705501,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q14705523,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14705764,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q14705787,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14705805,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14706096,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14706865,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14707048,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q14707144,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14707463,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14708102,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14708658,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q14708863,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14708882,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14708996,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14709186,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14709191,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1470975,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14710300,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14710491,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14710932,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14711218,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14711412,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q14711940,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14712355,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14713934,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q14714257,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14714791,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14715127,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14715541,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q14716063,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q14716226,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1472068,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1472544,http://example.com/ontology/World_Heritage
https://www.wikidata.org/wiki/Q1473122,http://example.com/ontology/World_Heritage
https://www.wikidata.org/wiki/Q1473611,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1473616,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1473630,http://example.com/ontology/World_Heritage
https://www.wikidata.org/wiki/Q1473963,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1474291,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1474363,http://example.com/ontology/World_Heritage
https://www.wikidata.org/wiki/Q1474685,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1474686,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1474721,http://example.com/ontology/Museum
https://www.wikidata.org/wiki/Q1475207,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q1475262,http://example.com/ontology/Build
https://www.wikidata.org/wiki/Q14753676,http://example.com/ontology/Build
