s,name
http://example.com/id/63608863h,DoubleTree by Hilton Hotel London - Victoria
http://example.com/id/637389h,Luxor Resort & Casino
http://example.com/id/63790123h,Hilton Garden Inn Kampala
http://example.com/id/63832005h,Hampton by Hilton Warsaw Mokotow
http://example.com/id/63859908h,Hilton Garden Inn Tirana
http://example.com/id/63869688h,DoubleTree by Hilton Kocaeli
http://example.com/id/63883252h,Hilton Moorea Lagoon Resort & Spa
http://example.com/id/63885416h,Hilton Garden Inn Birmingham Brindleyplace
http://example.com/id/63975276h,Hampton by Hilton Belfast City Centre
http://example.com/id/64152343h,DoubleTree by Hilton Cambridge Belfry
http://example.com/id/6421328h,Han-Hsien International Hotel
http://example.com/id/64363310h,DoubleTree by Hilton Hotel Bristol City Centre
http://example.com/id/64701276h,Hilton Seychelles Labriz Resort & Spa
http://example.com/id/64769038h,Washingtonova 23
http://example.com/id/64785112h,"Hotel Villa Magna, Madrid"
http://example.com/id/64822290h,Hilton Reykjavik Nordica
http://example.com/id/64827562h,Hilton Garden Inn Singapore Serangoon
http://example.com/id/64845950h,Hampton by Hilton Amsterdam / Arena Boulevard
http://example.com/id/64845961h,Conrad Algarve
http://example.com/id/64859000h,Hilton Colombo
http://example.com/id/64868965h,Hilton Garden Inn Bristol City Centre
http://example.com/id/64933804h,Hilton Garden Inn Ras Al Khaimah
http://example.com/id/64992591h,Hampton by Hilton Exeter Airport
http://example.com/id/65037569h,Parnitha Sanatorium
http://example.com/id/65042333h,The Salvation Army Building
http://example.com/id/65218555h,"Danubius Hotel Hungaria City Center, Budapest"
http://example.com/id/6538417h,Zargar Yazdi House
http://example.com/id/654279h,Aria Resort and Casino
http://example.com/id/654906h,Binion's Horseshoe
http://example.com/id/65769542h,DoubleTree by Hilton Carcassonne
http://example.com/id/65770076h,Hilton Garden Inn Glasgow City Centre
http://example.com/id/66382805h,Conrad Dublin
http://example.com/id/66423173h,Waldorf Astoria Ras Al Khaimah
http://example.com/id/66424172h,Hilton Nicosia
http://example.com/id/66424250h,Hilton Garden Inn Istanbul Golden Horn Turkey
http://example.com/id/66437370h,DoubleTree by Hilton Dubai - Business Bay
http://example.com/id/66439260h,DoubleTree by Hilton Hotel Gurgaon - New Delhi NCR
http://example.com/id/66586875h,Hilton Makkah Convention Hotel
http://example.com/id/66658603h,Hilton Pattaya
http://example.com/id/66660297h,Hilton Garden Inn Dubai Al Mina
http://example.com/id/66771676h,Hilton Shillim Estate Retreat & Spa
http://example.com/id/66813051h,"Palácio Hotel de Bussaco, Palacete Hotel do Buçaco"
http://example.com/id/66813690h,Castle of Estremoz
http://example.com/id/66814366h,"Hotel Ritz, incluindo o património integrado"
http://example.com/id/66924306h,Jurys Inn Leeds
http://example.com/id/66969081h,Hampton by Hilton Leeds City Centre
http://example.com/id/66969175h,Ibis Leeds Centre
http://example.com/id/66969326h,Hilton Leeds City
http://example.com/id/67013894h,DoubleTree by Hilton Hotel Olbia - Sardinia
http://example.com/id/67206508h,Hilton Garden Inn Rome Airport
http://example.com/id/6747856h,Loews Regency San Francisco
http://example.com/id/67765140h,Conrad Koh Samui
http://example.com/id/67863357h,Hilton Glasgow Grosvenor
