824940m,http://www.wikidata.org/entity/Q824940,Succeeded
821594m,http://www.wikidata.org/entity/Q821594,Succeeded
1282665m,http://www.wikidata.org/entity/Q1282665,Succeeded
1283541m,http://www.wikidata.org/entity/Q1283541,Succeeded
1290362m,http://www.wikidata.org/entity/Q1290362,Succeeded
830675m,http://www.wikidata.org/entity/Q830675,Succeeded
830476m,http://www.wikidata.org/entity/Q830476,Succeeded
767828m,http://www.wikidata.org/entity/Q767828,Succeeded
769416m,http://www.wikidata.org/entity/Q769416,Succeeded
764804m,http://www.wikidata.org/entity/Q764804,Succeeded
1357573m,http://www.wikidata.org/entity/Q1357573,Succeeded
1359068m,http://www.wikidata.org/entity/Q1359068,Succeeded
840618m,http://www.wikidata.org/entity/Q840618,Succeeded
832438m,http://www.wikidata.org/entity/Q832438,Succeeded
834488m,http://www.wikidata.org/entity/Q834488,Succeeded
832762m,http://www.wikidata.org/entity/Q832762,Succeeded
834183m,http://www.wikidata.org/entity/Q834183,Succeeded
833817m,http://www.wikidata.org/entity/Q833817,Succeeded
156803m,http://www.wikidata.org/entity/Q156803,Succeeded
156591m,http://www.wikidata.org/entity/Q156591,Succeeded
276553m,http://www.wikidata.org/entity/Q276553,Succeeded
271928m,http://www.wikidata.org/entity/Q271928,Succeeded
1312530m,http://www.wikidata.org/entity/Q1312530,Succeeded
794591m,http://www.wikidata.org/entity/Q794591,Succeeded
1320533m,http://www.wikidata.org/entity/Q1320533,Succeeded
1320374m,http://www.wikidata.org/entity/Q1320374,Succeeded
1321874m,http://www.wikidata.org/entity/Q1321874,Succeeded
800306m,http://www.wikidata.org/entity/Q800306,Succeeded
798883m,http://www.wikidata.org/entity/Q798883,Succeeded
798175m,http://www.wikidata.org/entity/Q798175,Succeeded
798569m,http://www.wikidata.org/entity/Q798569,Succeeded
850268m,http://www.wikidata.org/entity/Q850268,Succeeded
1332706m,http://www.wikidata.org/entity/Q1332706,Succeeded
901533m,http://www.wikidata.org/entity/Q901533,Succeeded
902065m,http://www.wikidata.org/entity/Q902065,Succeeded
860166m,http://www.wikidata.org/entity/Q860166,Succeeded
864767m,http://www.wikidata.org/entity/Q864767,Succeeded
864536m,http://www.wikidata.org/entity/Q864536,Succeeded
854274m,http://www.wikidata.org/entity/Q854274,Succeeded
881418m,http://www.wikidata.org/entity/Q881418,Succeeded
878560m,http://www.wikidata.org/entity/Q878560,Succeeded
882079m,http://www.wikidata.org/entity/Q882079,Succeeded
913886m,http://www.wikidata.org/entity/Q150408,Succeeded
913058m,http://www.wikidata.org/entity/Q913058,Succeeded
913880m,http://www.wikidata.org/entity/Q913880,Succeeded
829299m,http://www.wikidata.org/entity/Q829299,Succeeded
826520m,http://www.wikidata.org/entity/Q826520,Succeeded
829296m,http://www.wikidata.org/entity/Q829296,Succeeded
826694m,http://www.wikidata.org/entity/Q826694,Succeeded
826824m,http://www.wikidata.org/entity/Q826824,Succeeded
669642m,http://www.wikidata.org/entity/Q669642,Succeeded
670212m,http://www.wikidata.org/entity/Q670212,Succeeded
674996m,http://www.wikidata.org/entity/Q674996,Succeeded
675326m,http://www.wikidata.org/entity/Q675326,Succeeded
672373m,http://www.wikidata.org/entity/Q672373,Succeeded
674670m,http://www.wikidata.org/entity/Q674670,Succeeded
1324895m,http://www.wikidata.org/entity/Q1324895,Succeeded
1327658m,http://www.wikidata.org/entity/Q1327658,Succeeded
1324786m,http://www.wikidata.org/entity/Q1324786,Succeeded
1326244m,http://www.wikidata.org/entity/Q1326244,Succeeded
1326181m,http://www.wikidata.org/entity/Q19571597,Succeeded
677175m,http://www.wikidata.org/entity/Q250267,Succeeded
675877m,http://www.wikidata.org/entity/Q675877,Succeeded
679292m,http://www.wikidata.org/entity/Q679292,Succeeded
675827m,http://www.wikidata.org/entity/Q675827,Succeeded
1408056m,http://www.wikidata.org/entity/Q1408056,Succeeded
1408968m,http://www.wikidata.org/entity/Q1408968,Succeeded
1408163m,http://www.wikidata.org/entity/Q1408163,Succeeded
1304121m,http://www.wikidata.org/entity/Q1304121,Succeeded
750837m,http://www.wikidata.org/entity/Q750837,Succeeded
752332m,http://www.wikidata.org/entity/Q752332,Succeeded
751987m,http://www.wikidata.org/entity/Q751987,Succeeded
725066m,http://www.wikidata.org/entity/Q725066,Succeeded
722554m,http://www.wikidata.org/entity/Q722554,Succeeded
723951m,http://www.wikidata.org/entity/Q723951,Succeeded
1410938m,http://www.wikidata.org/entity/Q1410938,Succeeded
1410702m,http://www.wikidata.org/entity/Q1410702,Succeeded
812435m,http://www.wikidata.org/entity/Q812435,Succeeded
1412464m,http://www.wikidata.org/entity/Q1412464,Succeeded
1297374m,http://www.wikidata.org/entity/Q1297374,Succeeded
1311786m,http://www.wikidata.org/entity/Q1311786,Succeeded
1312291m,http://www.wikidata.org/entity/Q1312291,Succeeded
1311742m,http://www.wikidata.org/entity/Q1311742,Succeeded
1311825m,http://www.wikidata.org/entity/Q1311825,Succeeded
817067m,http://www.wikidata.org/entity/Q817067,Succeeded
813969m,http://www.wikidata.org/entity/Q813969,Succeeded
813225m,http://www.wikidata.org/entity/Q813225,Succeeded
816669m,http://www.wikidata.org/entity/Q816669,Succeeded
276846m,http://www.wikidata.org/entity/Q276846,Succeeded
882600m,http://www.wikidata.org/entity/Q882600,Succeeded
885326m,http://www.wikidata.org/entity/Q885326,Succeeded
882430m,http://www.wikidata.org/entity/Q882430,Succeeded
736689m,http://www.wikidata.org/entity/Q736689,Succeeded
742315m,http://www.wikidata.org/entity/Q742315,Succeeded
738549m,http://www.wikidata.org/entity/Q738549,Succeeded
742598m,http://www.wikidata.org/entity/Q742598,Succeeded
895668m,http://www.wikidata.org/entity/Q895668,Succeeded
893334m,http://www.wikidata.org/entity/Q893334,Succeeded
893523m,http://www.wikidata.org/entity/Q893523,Succeeded
907052m,http://www.wikidata.org/entity/Q907052,Succeeded
907964m,http://www.wikidata.org/entity/Q907964,Succeeded
2919762m,http://www.wikidata.org/entity/Q2919762,Succeeded
875756m,http://www.wikidata.org/entity/Q875756,Succeeded
2920487m,http://www.wikidata.org/entity/Q2920487,Succeeded
931838m,http://www.wikidata.org/entity/Q931838,Succeeded
936345m,http://www.wikidata.org/entity/Q936345,Succeeded
941120m,http://www.wikidata.org/entity/Q941120,Succeeded
941250m,http://www.wikidata.org/entity/Q941250,Succeeded
937190m,http://www.wikidata.org/entity/Q937190,Succeeded
1434077m,http://www.wikidata.org/entity/Q1434077,Succeeded
878253m,http://www.wikidata.org/entity/Q878253,Succeeded
876619m,http://www.wikidata.org/entity/Q876619,Succeeded
877023m,http://www.wikidata.org/entity/Q877023,Succeeded
876521m,http://www.wikidata.org/entity/Q876521,Succeeded
1432360m,http://www.wikidata.org/entity/Q1432360,Succeeded
1430185m,http://www.wikidata.org/entity/Q1430185,Succeeded
1431259m,http://www.wikidata.org/entity/Q1431259,Succeeded
843955m,http://www.wikidata.org/entity/Q843955,Succeeded
848290m,http://www.wikidata.org/entity/Q848290,Succeeded
843241m,http://www.wikidata.org/entity/Q843241,Succeeded
848313m,http://www.wikidata.org/entity/Q848313,Succeeded
856640m,http://www.wikidata.org/entity/Q856640,Succeeded
857504m,http://www.wikidata.org/entity/Q857504,Succeeded
859732m,http://www.wikidata.org/entity/Q859732,Succeeded
873715m,http://www.wikidata.org/entity/Q2493587,Succeeded
870256m,http://www.wikidata.org/entity/Q870256,Succeeded
867948m,http://www.wikidata.org/entity/Q867948,Succeeded
869690m,http://www.wikidata.org/entity/Q869690,Succeeded
866615m,http://www.wikidata.org/entity/Q866615,Succeeded
866205m,http://www.wikidata.org/entity/Q866205,Succeeded
869130m,http://www.wikidata.org/entity/Q869130,Succeeded
1586071m,http://www.wikidata.org/entity/Q1586071,Succeeded
1585931m,http://www.wikidata.org/entity/Q1362663,Succeeded
1587024m,http://www.wikidata.org/entity/Q1587024,Succeeded
1590619m,http://www.wikidata.org/entity/Q1590619,Succeeded
3325227m,http://www.wikidata.org/entity/Q3325227,Succeeded
3519347m,http://www.wikidata.org/entity/Q3519347,Succeeded
3305271m,http://www.wikidata.org/entity/Q3305271,Succeeded
3311591m,http://www.wikidata.org/entity/Q3311591,Succeeded
3304442m,http://www.wikidata.org/entity/Q3304442,Succeeded
3316762m,http://www.wikidata.org/entity/Q3316762,Succeeded
3309203m,http://www.wikidata.org/entity/Q3309203,Succeeded
3276868m,http://www.wikidata.org/entity/Q3276868,Succeeded
3275232m,http://www.wikidata.org/entity/Q3275232,Succeeded
3278824m,http://www.wikidata.org/entity/Q3278824,Succeeded
3274666m,http://www.wikidata.org/entity/Q3274666,Succeeded
3272665m,http://www.wikidata.org/entity/Q3272665,Succeeded
2996845m,http://www.wikidata.org/entity/Q2996845,Succeeded
