Höga Kusten Bridge,http://www.wikidata.org/entity/593265,
Santa Maria presso San Satiro,http://www.wikidata.org/entity/589462,
Al Wahda Dam,http://www.wikidata.org/entity/292131,
Arag-Tower,http://www.wikidata.org/entity/296392,
Inco Superstack,http://www.wikidata.org/entity/302126,
Le Thoronet Abbey,http://www.wikidata.org/entity/306155,
Mittenwald Railway,http://www.wikidata.org/entity/315841,
Mannesmann Tower,http://www.wikidata.org/entity/315745,
Goliath transmitter,http://www.wikidata.org/entity/316346,
Old Synagogue,http://www.wikidata.org/entity/316542,
Mannheim Observatory,http://www.wikidata.org/entity/315240,
MediaPark,http://www.wikidata.org/entity/316233,
Trust Bank Building,http://www.wikidata.org/entity/512913,
Wells Cathedral,http://www.wikidata.org/entity/519614,
Europabrücke,http://www.wikidata.org/entity/520543,
Köhlbrand Bridge,http://www.wikidata.org/entity/520613,
Castle Cornet,http://www.wikidata.org/entity/155252,
Rotes Rathaus,http://www.wikidata.org/entity/155210,
MesseTurm,http://www.wikidata.org/entity/156198,
Frigolet Abbey,http://www.wikidata.org/entity/490364,
Busan-Geoje Fixed Link,http://www.wikidata.org/entity/490741,
Gwangju World Cup Stadium,http://www.wikidata.org/entity/494758,
Cuatro Torres Business Area,http://www.wikidata.org/entity/503109,
Cunard Building,http://www.wikidata.org/entity/503506,
Neanderthal Museum,http://www.wikidata.org/entity/464416,
Simplon Pass,http://www.wikidata.org/entity/471166,
Krefeld Central Station,http://www.wikidata.org/entity/472465,
Pylons of Cádiz,http://www.wikidata.org/entity/478135,
Shizuoka Stadium,http://www.wikidata.org/entity/482591,
Buda Castle,http://www.wikidata.org/entity/46313,
Kazan International Airport,http://www.wikidata.org/entity/47151,
LGV Atlantique,http://www.wikidata.org/entity/751425,
Macau International Airport,http://www.wikidata.org/entity/525486,
City walls of Nuremberg,http://www.wikidata.org/entity/538314,
Catania-Fontanarossa,http://www.wikidata.org/entity/540273,
Pankstraße,http://www.wikidata.org/entity/571380,
Hohenzollernplatz,http://www.wikidata.org/entity/571570,
Kleistpark,http://www.wikidata.org/entity/571161,
Nevers Cathedral,http://www.wikidata.org/entity/571282,
Lipschitzallee metro station,http://www.wikidata.org/entity/571467,
8 Canada Square,http://www.wikidata.org/entity/572887,
Union Station,http://www.wikidata.org/entity/511316,
Pont de Normandie,http://www.wikidata.org/entity/504710,
St Theobald's Church,http://www.wikidata.org/entity/505065,
Grand'Maison Dam,http://www.wikidata.org/entity/505304,
İzmir Adnan Menderes Airport,http://www.wikidata.org/entity/504382,
John A. Roebling Suspension Bridge,http://www.wikidata.org/entity/153672,
Berlin Cathedral,http://www.wikidata.org/entity/154563,
Hong Kong International Airport,http://www.wikidata.org/entity/17704,
Princess Tower,http://www.wikidata.org/entity/19492,
Mausoleum of Maussollos,http://www.wikidata.org/entity/45368,
Tuti Bridge,http://www.wikidata.org/entity/652705,
Blagoveshchensky Bridge,http://www.wikidata.org/entity/649396,
Edificio España,http://www.wikidata.org/entity/649426,
Detroit Metropolitan Wayne County Airport,http://www.wikidata.org/entity/652505,
Görlitzer Bahnhof,http://www.wikidata.org/entity/597759,
Eden Project,http://www.wikidata.org/entity/596642,
Gliwice Radio Tower,http://www.wikidata.org/entity/597596,
Whitechapel station,http://www.wikidata.org/entity/605723,
Pergamon Museum,http://www.wikidata.org/entity/157298,
Basilica of Santa Maria Novella,http://www.wikidata.org/entity/51175,
Paris Métro Line 12,http://www.wikidata.org/entity/50757,
Deutsche Bank Place,http://www.wikidata.org/entity/54492,
120 Collins Street,http://www.wikidata.org/entity/172402,
Cape Town Stadium,http://www.wikidata.org/entity/173559,
Louvre Museum,http://www.wikidata.org/entity/19675,
Kabaty metro station,http://www.wikidata.org/entity/639716,
One Broadway,http://www.wikidata.org/entity/646874,
Hillsborough Stadium,http://www.wikidata.org/entity/642557,
Mantua Cathedral,http://www.wikidata.org/entity/650678,
Osterley tube station,http://www.wikidata.org/entity/651554,
Arena da Baixada,http://www.wikidata.org/entity/606803,
Koca Mustafa Pasha Mosque,http://www.wikidata.org/entity/608787,
Keangnam Hanoi Landmark Tower,http://www.wikidata.org/entity/609140,
Mirador metro station,http://www.wikidata.org/entity/610924,
Algiers Houari Boumediene Airport,http://www.wikidata.org/entity/623452,
A1 motorway,http://www.wikidata.org/entity/788619,
Aqua Claudia,http://www.wikidata.org/entity/622930,
Canal of the Pharaohs,http://www.wikidata.org/entity/959073,
Dazi Bridge,http://www.wikidata.org/entity/4982674,
Funicular dos Guindais,http://www.wikidata.org/entity/2228562,
C Line,http://www.wikidata.org/entity/2482571,
Norðskálatunnilin,http://www.wikidata.org/entity/11170632,
Buchanan Dam,http://www.wikidata.org/entity/4982576,
Pont d'Austerlitz,http://www.wikidata.org/entity/2307722,
Ponta do Sol Tunnel,http://www.wikidata.org/entity/98929943,
Halvemaansbrug,http://www.wikidata.org/entity/14851316,
Seán Heuston Bridge,http://www.wikidata.org/entity/7459531,
Stadio del Conero,http://www.wikidata.org/entity/178107,
A151 autoroute,http://www.wikidata.org/entity/179664,
Zeilgalerie,http://www.wikidata.org/entity/184921,
San Simeone Piccolo,http://www.wikidata.org/entity/185910,
Moulins Cathedral,http://www.wikidata.org/entity/63504,
Baltimore/Washington International Thurgood Marshall Airport,http://www.wikidata.org/entity/94895,
Mainz Central Station,http://www.wikidata.org/entity/636700,
Pole Mokotowskie metro station,http://www.wikidata.org/entity/638899,
Plac Wilsona metro station,http://www.wikidata.org/entity/639707,
Busan Asiad Main Stadium,http://www.wikidata.org/entity/482589,
Fort Zeelandia,http://www.wikidata.org/entity/656587,
Manaus International Airport,http://www.wikidata.org/entity/657271,
Lötschberg Base Tunnel,http://www.wikidata.org/entity/660310,
Large Electron–Positron Collider,http://www.wikidata.org/entity/659029,
Juscelino Kubitschek bridge,http://www.wikidata.org/entity/655018,
Albert Park Circuit,http://www.wikidata.org/entity/171288,
London Stadium,http://www.wikidata.org/entity/172190,
Ehndorf transmitter,http://www.wikidata.org/entity/168611,
Joe Louis Arena,http://www.wikidata.org/entity/168579,
A61 autoroute,http://www.wikidata.org/entity/168781,
Berlin Palace,http://www.wikidata.org/entity/170119,
